model_key,contest_name,contest_family,candidate,term,coef_pp_per_sd,p_value,unique_drop_r2,expanded_r2,term_group,valid_model,reliability
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zpTransit,-1.595408125569672,0.00823945608880284,0.01463666215211945,0.7252369561674635,transit,True,medium
25_david_meadows,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,David Meadows,zdensity,-2.619735056144685,5.86106072772206e-06,0.0453143577936993,0.7252369561674635,density,True,medium
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zpBlk,-2.1624716034249367,3.505366219505408e-05,0.06648283267483313,0.5102639274613879,black_share,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zmedAge,0.5024556392195927,0.021179793383496556,0.01972824664249151,0.5102639274613879,median_age,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zmedInc,0.46163111365331927,0.2087013650504992,0.0057884134621566385,0.5102639274613879,income,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zpCollege,-1.3873722837577906,0.020899160862146816,0.019816298187522285,0.5102639274613879,college,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zpRenter,0.20628708320601757,0.4727207717420896,0.0018810031400265936,0.5102639274613879,renter,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zp2534,-0.46309336681547186,0.09791769904203783,0.01007574984544135,0.5102639274613879,age_25_34,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zpTransit,-0.31931807458611977,0.11660891858582641,0.009048034910712821,0.5102639274613879,transit,True,low
25_mike_panetta,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Mike Panetta,zdensity,-0.8663131873441765,9.97949772420162e-06,0.07646800353684258,0.5102639274613879,density,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zpBlk,-1.830538729641571,0.28585121826591503,0.002703144758112397,0.6821595411450632,black_share,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zmedAge,-1.9078018759022686,0.009850628883555444,0.01613846976507538,0.6821595411450632,median_age,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zmedInc,-0.5486033150456974,0.6578464577446065,0.0004638622456827335,0.6821595411450632,income,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zpCollege,4.504192990814807,0.02648570953122993,0.01185149812279307,0.6821595411450632,college,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zpRenter,-1.9834345490765295,0.04258102635416571,0.009866973654258149,0.6821595411450632,renter,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zp2534,1.4106567080810923,0.13566898041939524,0.00530500384979371,0.6821595411450632,age_25_34,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zpTransit,1.914726200155779,0.00585856387718213,0.018459647113462707,0.6821595411450632,transit,True,low
25_philip_pannell,DEM NATIONAL COMMITTEEMAN ,NATIONAL COMMITTEEMAN,Philip Pannell,zdensity,3.4860482434888707,2.1840231162986015e-07,0.07025859447844995,0.6821595411450632,density,True,low
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zpBlk,-9.475516002720436,7.672098971198354e-08,0.034915654950062325,0.8542523747398586,black_share,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zmedAge,-2.1990417759419274,0.0023575056592034147,0.010373645731387326,0.8542523747398586,median_age,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zmedInc,-1.497660105499541,0.21684292951315898,0.001662071569090262,0.8542523747398586,income,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zpCollege,3.7940391666055175,0.05493003312186488,0.00404742014285453,0.8542523747398586,college,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zpRenter,-3.6597707315864563,0.00015773546196050218,0.016321841931466907,0.8542523747398586,renter,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zp2534,2.4606317110709686,0.00805896970268941,0.007809252342049766,0.8542523747398586,age_25_34,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zpTransit,1.7001578761254965,0.011637057830990465,0.007063316667128894,0.8542523747398586,transit,True,medium
26_kelsye_adams,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Kelsye Adams,zdensity,2.7717703144680654,1.732694177786508e-05,0.021443615871808874,0.8542523747398586,density,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zpBlk,9.475516002720461,7.672098971197724e-08,0.034915654950062436,0.8542523747398587,black_share,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zmedAge,2.199041775941928,0.002357505659203401,0.010373645731387438,0.8542523747398587,median_age,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zmedInc,1.4976601054995373,0.2168429295131598,0.001662071569090262,0.8542523747398587,income,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zpCollege,-3.794039166605536,0.05493003312186358,0.004047420142854641,0.8542523747398587,college,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zpRenter,3.659770731586456,0.00015773546196050183,0.016321841931467018,0.8542523747398587,renter,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zp2534,-2.460631711070964,0.008058969702689489,0.007809252342049877,0.8542523747398587,age_25_34,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zpTransit,-1.7001578761254859,0.011637057830990935,0.007063316667129005,0.8542523747398587,transit,True,medium
26_wanda_d_lockridge,DEM NATIONAL COMMITTEEWOMAN ,NATIONAL COMMITTEEWOMAN,Wanda D. Lockridge,zdensity,-2.7717703144680694,1.7326941777864434e-05,0.021443615871808985,0.8542523747398587,density,True,medium
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zpBlk,0.01555122448967805,0.9587239911349723,9.14185449141236e-06,0.5409581267220531,black_share,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zmedAge,0.40281526510927534,0.002586380971071677,0.03205302350203698,0.5409581267220531,median_age,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zmedInc,0.10650884097982075,0.6184656101551775,0.0008472889904683756,0.5409581267220531,income,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zpCollege,-0.2765696875937411,0.4324318928077634,0.0021081522290167243,0.5409581267220531,college,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zpRenter,0.5702686152767218,0.0012842678313663607,0.03677282791619474,0.5409581267220531,renter,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zp2534,-0.5424276729580652,0.0012820910745191714,0.03678437220726627,0.5409581267220531,age_25_34,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zpTransit,-0.3682168059719796,0.0034733736386872694,0.030092678179440613,0.5409581267220531,transit,True,low
27_alan_karnofsky,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Alan Karnofsky,zdensity,-0.4304826017657538,0.00013194436816781735,0.05268439951464721,0.5409581267220531,density,True,low
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zpBlk,-1.0373368260019962,0.0001927834202933456,0.022650230576963692,0.7919543745385048,black_share,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zmedAge,-0.4867157748051718,6.776044300107547e-05,0.026057690332473182,0.7919543745385048,median_age,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zmedInc,-0.1711039468925063,0.3756502531655065,0.0012176100208597385,0.7919543745385048,income,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zpCollege,0.5070491146040571,0.11191336187412548,0.003945670181035976,0.7919543745385048,college,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zpRenter,-0.5804206158008942,0.0003018386280492497,0.021212002009363684,0.7919543745385048,renter,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zp2534,0.39862789620148564,0.00829725790716287,0.011062237051963297,0.7919543745385048,age_25_34,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zpTransit,0.3450015801687951,0.002434415767621488,0.014710373807750976,0.7919543745385048,transit,True,medium
27_andrew_defrank,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Andrew DeFrank,zdensity,0.5175659797440164,5.87562104387632e-07,0.04240628063810792,0.7919543745385048,density,True,medium
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zpBlk,1.5571486072154423,0.0002725741308205223,0.01238475915443027,0.8850387839559181,black_share,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zmedAge,0.5758161274138087,0.0001563342393905831,0.013415762723922975,0.8850387839559181,median_age,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zmedInc,0.03463202481232388,0.8875218025489133,1.776072414705343e-05,0.8850387839559181,income,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zpCollege,-0.4571488057285968,0.2509218000610015,0.0011761387863493677,0.8850387839559181,college,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zpRenter,0.5181756367380903,0.015048344441054183,0.005368672871955749,0.8850387839559181,renter,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zp2534,-0.5450589358225869,0.005594149341997721,0.007020602580238067,0.8850387839559181,age_25_34,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zpTransit,-0.38351914183461555,0.008020598266097089,0.006412026845444396,0.8850387839559181,transit,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zdensity,-0.42781242325384117,0.0011417425485339909,0.009788420791183916,0.8850387839559181,density,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zprior_2022_primary_certified_june_21_2022_primary_election_certified__charles_e_wilson,1.7996005359026412,2.9191614520673425e-07,0.027740713044730136,0.8850387839559181,prior_territory,True,high
27_charles_e_wilson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Charles E. Wilson,zprior_2018_primary_certified_june_19_2018_primary_election_certified__charles_e_wilson,-0.7004106683839506,0.0003284405654051288,0.012195520103816304,0.8850387839559181,prior_territory,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zpBlk,0.9060466142483193,0.0005732055189716507,0.018830634587267525,0.8036692925443798,black_share,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zmedAge,0.3383959004806553,0.0029517839167223915,0.01386481614311208,0.8036692925443798,median_age,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zmedInc,-0.04224016573188945,0.8180444283741661,8.025824196433717e-05,0.8036692925443798,income,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zpCollege,-0.28923039603592127,0.33359721350160076,0.0014224603302231964,0.8036692925443798,college,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zpRenter,0.2997265469213415,0.0524402243506363,0.005786480161645846,0.8036692925443798,renter,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zp2534,-0.5005239059653076,0.0007029486283727099,0.018200894213393326,0.8036692925443798,age_25_34,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zpTransit,-0.2885608573386152,0.00775688703801405,0.01104633820321932,0.8036692925443798,transit,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zdensity,-0.2519963741477576,0.011328833529755873,0.00996704785679936,0.8036692925443798,density,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zprior_2022_primary_certified_june_21_2022_primary_election_certified__dave_donaldson,0.01750638188432767,0.8615223868034377,0.002826342908955004,0.8036692925443798,prior_territory,True,high
27_dave_donaldson,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Dave Donaldson,zprior_2018_primary_certified_june_19_2018_primary_election_certified__dave_donaldson,0.5627330546546045,2.665870916377333e-09,0.059182323857210895,0.8036692925443798,prior_territory,True,high
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zpBlk,-0.7442016907166502,0.013944007773390327,0.01319051634582058,0.7130640858192967,black_share,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zmedAge,-0.4369896106665544,0.0010692562832238224,0.023767021213665362,0.7130640858192967,median_age,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zmedInc,-0.14578147376024003,0.49391888627813496,0.0010000927689054473,0.7130640858192967,income,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zpCollege,0.5060549229422895,0.15036626712546974,0.004446962697470358,0.7130640858192967,college,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zpRenter,-0.6536223556238061,0.00023099816889705238,0.030436678153276664,0.7130640858192967,renter,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zp2534,0.4979276165625258,0.002920536788426335,0.019529335662623826,0.7130640858192967,age_25_34,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zpTransit,0.3856674063053528,0.002154737450141166,0.020799594614881678,0.7130640858192967,transit,True,medium
27_david_samp,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,David Sampé,zdensity,0.4592907013189316,4.520114449416399e-05,0.03778518049707591,0.7130640858192967,density,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zpBlk,0.1617118946053892,0.5263707376552207,0.0009662791570319573,0.6887330253925616,black_share,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zmedAge,0.3745602996927367,0.0004841162301657301,0.03068476951890675,0.6887330253925616,median_age,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zmedInc,0.07455089468835228,0.660397168458025,0.00046433801991441204,0.6887330253925616,income,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zpCollege,-0.4534008090547953,0.10375407401299926,0.006427401342678163,0.6887330253925616,college,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zpRenter,0.27343471663275626,0.05642252293556231,0.00887196096032894,0.6887330253925616,renter,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zp2534,-0.4644234101940129,0.000686305169392418,0.028973084531483062,0.6887330253925616,age_25_34,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zpTransit,-0.1948446030384224,0.051142556182143556,0.00927777931149154,0.6887330253925616,transit,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zdensity,-0.24932469400799256,0.007135451318482876,0.017893604437117294,0.6887330253925616,density,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zprior_2022_primary_certified_june_21_2022_primary_election_certified__james_s_bubar,-0.2006209702365405,0.24176047731804975,0.0047631960983405275,0.6887330253925616,prior_territory,True,medium
27_james_s_jim_bubar,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,James S. (Jim) Bubar,zprior_2018_primary_certified_june_19_2018_primary_election_certified__james_s_bubar,0.5419396940583281,1.5083175588354217e-08,0.0836228552189171,0.6887330253925616,prior_territory,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zpBlk,-0.4548780739428293,0.09963937507384679,0.006648232496748618,0.6735091705050212,black_share,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zmedAge,-0.36802020084345594,0.002617297613153132,0.022741104105860832,0.6735091705050212,median_age,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zmedInc,-0.08622099134589736,0.6593743438548858,0.000471951464980469,0.6735091705050212,income,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zpCollege,0.398648545018525,0.21686133338840233,0.0037229246397639804,0.6735091705050212,college,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zpRenter,-0.6024077622212711,0.00021998744664594928,0.03487869883768091,0.6735091705050212,renter,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zp2534,0.5961043639572605,0.00012468294212219898,0.03776029201079478,0.6735091705050212,age_25_34,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zpTransit,0.39200629284823024,0.0007179134730974401,0.028990170801997617,0.6735091705050212,transit,True,medium
27_jerome_hinkle,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jerome Hinkle,zdensity,0.3463690488109812,0.0007178229626258151,0.028990789961674923,0.6735091705050212,density,True,medium
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zpBlk,0.9511357076230625,0.00029540448962136275,0.02043338313680021,0.8080316439485982,black_share,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zmedAge,0.3484496321296826,0.0023223872744565725,0.014253771813407368,0.8080316439485982,median_age,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zmedInc,-0.022082034597954357,0.9048143295828424,2.1198823920487442e-05,0.8080316439485982,income,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zpCollege,-0.3024415489800572,0.3288421542592439,0.0014185812236393591,0.8080316439485982,college,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zpRenter,0.4677347948271185,0.0022836151960175187,0.014302888127851299,0.8080316439485982,renter,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zp2534,-0.5011299653095983,0.0007743631232661505,0.017505561188835728,0.8080316439485982,age_25_34,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zpTransit,-0.2551295134643454,0.022055975626367706,0.007928911068060818,0.8080316439485982,transit,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zdensity,-0.2766635010016449,0.005717966172553525,0.01166126495891251,0.8080316439485982,density,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zprior_2022_primary_certified_june_21_2022_primary_election_certified__john_green,0.03184948645464099,0.7685794503711906,0.004367560775956902,0.8080316439485982,prior_territory,True,high
27_john_c_green,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,John C. Green,zprior_2018_primary_certified_june_19_2018_primary_election_certified__john_green,0.5426066581328477,7.84959627828359e-09,0.05351471073184644,0.8080316439485982,prior_territory,True,high
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zpBlk,-1.070330107281459,0.00018954428053769763,0.022749940995213325,0.7915413192970838,black_share,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zmedAge,-0.48078654027010165,0.00012939519722928293,0.02398840824597659,0.7915413192970838,median_age,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zmedInc,-0.26368355474634925,0.18602439738056215,0.002728135916623242,0.7915413192970838,income,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zpCollege,0.6878540252944513,0.03702958591472283,0.006850543740990589,0.7915413192970838,college,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zpRenter,-0.7033627206828956,2.5333851286865815e-05,0.02938775754032008,0.7915413192970838,renter,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zp2534,0.4297032121647215,0.005818766195461741,0.01212708833477516,0.7915413192970838,age_25_34,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zpTransit,0.4234161369149534,0.0003368044489160563,0.020903937897667535,0.7915413192970838,transit,True,medium
27_jordan_kagelmayer,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Jordan Kagelmayer,zdensity,0.4307154719555847,4.185277311575819e-05,0.027707123443435955,0.7915413192970838,density,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zpBlk,-0.3276555404773469,0.2609880174905228,0.003190247942919555,0.661988617275835,black_share,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zmedAge,-0.4329872305019295,0.0008572386084092801,0.029113312400121938,0.661988617275835,median_age,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zmedInc,-0.15738078910571895,0.44731592186824454,0.0014542797771063265,0.661988617275835,income,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zpCollege,0.677348068280172,0.04833126019217669,0.009940331890326726,0.661988617275835,college,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zpRenter,-0.6251318800254286,0.0002863064817364973,0.03473726841296265,0.661988617275835,renter,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zp2534,0.45160066186303854,0.005376355009696993,0.0200434784976542,0.661988617275835,age_25_34,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zpTransit,0.44172638743728243,0.0003272453414345517,0.03404431473537983,0.661988617275835,transit,True,medium
27_maleke_glee,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Maleke Glee,zdensity,0.42544596080275837,9.646743152537489e-05,0.04045236511605543,0.661988617275835,density,True,medium
27_manny_geraldo,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Manny Geraldo,zpBlk,0.29559646160679875,0.23254278446830207,0.004196496609314981,0.6060669286764743,black_share,True,medium
27_manny_geraldo,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Manny Geraldo,zmedAge,0.41319486946438816,0.00019399127501511248,0.042849947430220525,0.6060669286764743,median_age,True,medium
27_manny_geraldo,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Manny Geraldo,zmedInc,0.1633700028294645,0.3531839202365499,0.0025327257753144927,0.6060669286764743,income,True,medium
27_manny_geraldo,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Manny Geraldo,zpCollege,-0.35094732764383973,0.22621101911784314,0.004312806570008987,0.6060669286764743,college,True,medium
27_manny_geraldo,DEM AT-LARGE COMMITTEEMAN ,AT-LARGE COUNCIL,Manny Geraldo,zpRenter,0.3783551511542267,0.008889795415573047,0.020566040235563854,0.6060669286764743,renter,True,medium
